Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_Difference,Power,Wear_Ratio
1,297.2,308.6,1774,23.0,30,0,11.400000000000034,40802.0,0.0169109357384441
2,297.2,308.6,1284,51.3,32,0,11.400000000000034,65869.2,0.0249221183800623
1,297.1,308.5,1425,40.0,35,0,11.399999999999975,57000.0,0.0245614035087719
1,297.2,308.6,1437,52.4,37,0,11.400000000000034,75298.8,0.0257480862908837
1,297.2,308.6,1335,53.0,39,0,11.400000000000034,70755.0,0.0292134831460674
1,297.2,308.5,1471,41.7,41,0,11.300000000000011,61340.7,0.0278721957851801
2,297.2,308.5,1364,54.0,43,0,11.300000000000011,73656.0,0.031524926686217
1,297.1,308.5,1578,35.6,46,0,11.399999999999975,56176.8,0.0291508238276299
1,297.1,308.5,1712,32.1,48,0,11.399999999999975,54955.2,0.02803738317757
1,297.1,308.5,1733,28.7,50,0,11.399999999999975,49737.1,0.0288517022504327
1,297.2,308.6,1652,32.1,52,0,11.400000000000034,53029.2,0.0314769975786924
1,297.2,308.6,1917,24.1,54,0,11.400000000000034,46199.7,0.028169014084507
2,297.2,308.6,1444,41.1,56,0,11.400000000000034,59348.4,0.038781163434903
1,297.1,308.6,1442,37.1,59,0,11.5,53498.2,0.0409153952843273
2,297.1,308.6,1717,31.3,61,0,11.5,53742.1,0.0355270821199767
1,297.1,308.7,1474,42.3,64,0,11.599999999999966,62350.2,0.0434192672998643
1,297.2,308.7,1509,39.3,66,0,11.5,59303.7,0.0437375745526839
1,297.2,308.8,1451,43.1,68,0,11.600000000000025,62538.1,0.0468642315644383
1,297.3,308.8,1554,36.1,70,0,11.5,56099.4,0.045045045045045
1,297.2,308.7,1669,30.7,72,0,11.5,51238.3,0.0431396045536249
1,297.2,308.6,1366,50.4,74,0,11.400000000000034,68846.4,0.0541727672035139
1,297.2,308.6,1578,34.4,76,0,11.400000000000034,54283.2,0.0481622306717363
2,297.2,308.6,1513,39.0,78,0,11.400000000000034,59007.0,0.0515532055518836
2,297.1,308.5,1515,42.1,81,0,11.399999999999975,63781.5,0.0534653465346534
1,297.2,308.6,1562,33.0,84,0,11.400000000000034,51546.0,0.0537772087067861
1,297.2,308.7,1501,38.5,86,0,11.5,57788.5,0.0572951365756162
2,297.2,308.7,1398,38.1,88,0,11.5,53263.8,0.0629470672389127
1,297.3,308.7,1352,53.8,91,0,11.399999999999975,72737.59999999999,0.0673076923076923
0,297.3,308.7,1569,33.9,93,0,11.399999999999975,53189.1,0.0592734225621414
0,297.2,308.6,1486,46.6,98,0,11.400000000000034,69247.6,0.0659488559892328
1,297.2,308.6,1864,23.6,103,0,11.400000000000034,43990.4,0.0552575107296137
2,297.3,308.7,1447,44.5,105,0,11.399999999999975,64391.5,0.0725639253628196
1,297.2,308.6,1392,41.5,108,0,11.400000000000034,57768.0,0.0775862068965517
1,297.3,308.6,1358,47.6,110,0,11.300000000000011,64640.8,0.08100147275405
1,297.3,308.7,1491,40.2,112,0,11.399999999999975,59938.2,0.0751173708920187
1,297.3,308.7,1556,36.7,114,0,11.399999999999975,57105.2,0.0732647814910025
1,297.3,308.7,1531,36.7,116,0,11.399999999999975,56187.7,0.0757674722403657
0,297.4,308.7,1429,37.6,118,0,11.300000000000011,53730.4,0.0825752274317704
2,297.4,308.8,1573,33.9,123,0,11.400000000000034,53324.7,0.0781945327399872
1,297.4,308.8,1538,41.2,126,0,11.400000000000034,63365.600000000006,0.0819245773732119
1,297.4,308.8,1467,39.0,128,0,11.400000000000034,57213.0,0.0872528970688479
0,297.4,308.7,1323,51.1,130,0,11.300000000000011,67605.3,0.0982615268329554
2,297.4,308.7,1798,23.0,135,0,11.300000000000011,41354.0,0.075083426028921
1,297.4,308.6,1411,46.3,138,0,11.200000000000044,65329.3,0.0978029766123316
1,297.3,308.5,1528,44.5,140,0,11.199999999999989,67996.0,0.0916230366492146
1,297.3,308.5,1504,42.0,142,0,11.199999999999989,63168.0,0.0944148936170212
1,297.3,308.5,1384,39.6,144,0,11.199999999999989,54806.4,0.1040462427745664
1,297.2,308.4,1677,26.4,146,0,11.199999999999989,44272.8,0.0870602265951103
1,297.3,308.5,1764,30.8,148,0,11.199999999999989,54331.2,0.0839002267573696
2,297.4,308.5,1472,42.0,150,0,11.100000000000025,61824.0,0.1019021739130434
2,297.4,308.5,1465,55.9,153,0,11.100000000000025,81893.5,0.1044368600682593
2,297.4,308.6,1657,33.1,156,0,11.200000000000044,54846.7,0.0941460470730235
1,297.4,308.6,1635,30.5,159,0,11.200000000000044,49867.5,0.0972477064220183
2,297.4,308.7,1582,31.9,161,0,11.300000000000011,50465.8,0.1017699115044247
1,297.5,308.7,1761,26.2,164,0,11.199999999999989,46138.2,0.0931289040318001
1,297.5,308.8,1587,34.9,166,0,11.300000000000011,55386.3,0.1045998739760554
2,297.5,308.7,1446,53.0,168,0,11.199999999999989,76638.0,0.1161825726141078
2,297.5,308.7,1352,53.0,171,0,11.199999999999989,71656.0,0.1264792899408284
2,297.4,308.7,1392,46.4,174,0,11.300000000000011,64588.8,0.125
1,297.5,308.8,1417,49.8,177,0,11.300000000000011,70566.59999999999,0.1249117854622441
0,297.5,308.8,1824,24.0,179,0,11.300000000000011,43776.0,0.0981359649122807
1,297.5,308.8,1603,36.7,184,0,11.300000000000011,58830.100000000006,0.114784778540237
1,297.4,308.8,1620,33.4,186,0,11.400000000000034,54108.0,0.1148148148148148
1,297.4,308.8,1353,49.4,188,0,11.400000000000034,66838.2,0.138950480413895
1,297.5,308.8,1360,50.7,190,0,11.300000000000011,68952.0,0.1397058823529411
1,297.5,308.6,1380,53.5,192,0,11.100000000000025,73830.0,0.1391304347826087
2,297.5,308.7,1363,53.6,194,0,11.199999999999989,73056.8,0.1423330887747615
2,297.4,308.6,1452,41.2,197,0,11.200000000000044,59822.4,0.1356749311294766
1,297.4,308.6,1680,32.8,200,0,11.200000000000044,55103.99999999999,0.119047619047619
1,297.5,308.6,1536,39.0,202,0,11.100000000000025,59904.0,0.1315104166666666
1,297.5,308.6,1621,28.9,0,0,11.100000000000025,46846.9,0.0
1,297.5,308.6,1585,37.6,2,0,11.100000000000025,59596.0,0.0012618296529968
2,297.6,308.7,1408,51.5,4,0,11.099999999999966,72512.0,0.002840909090909
0,297.5,308.6,1536,38.7,7,0,11.100000000000025,59443.2,0.0045572916666666
1,297.5,308.6,1352,52.6,12,0,11.100000000000025,71115.2,0.0088757396449704
0,297.5,308.6,1481,38.8,14,0,11.100000000000025,57462.8,0.0094530722484807
1,297.5,308.7,1454,45.0,19,0,11.199999999999989,65430.0,0.0130674002751031
2,297.5,308.6,1349,51.5,21,0,11.100000000000025,69473.5,0.0155670867309117
2,297.5,308.6,1327,52.1,24,0,11.100000000000025,69136.7,0.0180859080633006
1,297.6,308.7,1552,42.3,27,0,11.099999999999966,65649.59999999999,0.0173969072164948
1,297.5,308.7,1456,44.7,29,0,11.199999999999989,65083.2,0.0199175824175824
2,297.6,308.6,1254,45.8,31,0,11.0,57433.2,0.0247208931419457
1,297.5,308.6,1437,43.3,34,0,11.100000000000025,62222.1,0.0236604036186499
1,297.5,308.6,1694,27.1,36,0,11.100000000000025,45907.4,0.0212514757969303
1,297.5,308.5,1306,50.7,38,0,11.0,66214.2,0.0290964777947932
2,297.5,308.5,1699,30.1,40,0,11.0,51139.9,0.0235432607416127
1,297.4,308.5,1369,53.2,43,0,11.100000000000025,72830.8,0.0314097881665449
1,297.4,308.5,1471,43.9,45,0,11.100000000000025,64576.9,0.0305914343983684
1,297.4,308.5,1410,43.9,47,0,11.100000000000025,61899.0,0.0333333333333333
2,297.4,308.5,1412,45.5,49,0,11.100000000000025,64246.0,0.0347025495750708
1,297.4,308.5,1418,51.2,52,0,11.100000000000025,72601.6,0.0366713681241184
1,297.4,308.5,1782,25.9,54,0,11.100000000000025,46153.8,0.0303030303030303
2,297.4,308.5,1497,36.4,56,0,11.100000000000025,54490.8,0.0374081496325985
1,297.3,308.4,1459,39.4,59,0,11.099999999999966,57484.6,0.0404386566141192
1,297.2,308.3,1796,23.8,61,0,11.100000000000025,42744.8,0.0339643652561247
1,297.2,308.3,1569,31.2,63,0,11.100000000000025,48952.8,0.0401529636711281
1,297.3,308.4,1469,46.7,65,0,11.099999999999966,68602.3,0.0442477876106194
1,297.3,308.4,1472,41.3,67,0,11.099999999999966,60793.6,0.045516304347826
1,297.4,308.5,1475,47.2,69,0,11.100000000000025,69620.0,0.0467796610169491
1,297.4,308.6,1488,36.4,71,0,11.200000000000044,54163.2,0.0477150537634408
1,297.4,308.6,1524,43.1,73,0,11.200000000000044,65684.40000000001,0.0479002624671916
1,297.4,308.5,1486,48.6,75,0,11.100000000000025,72219.6,0.0504710632570659
2,297.5,308.6,1255,60.7,77,0,11.100000000000025,76178.5,0.0613545816733067
2,297.4,308.6,1469,42.6,80,0,11.200000000000044,62579.4,0.0544588155207624
1,297.4,308.5,1692,34.3,83,0,11.100000000000025,58035.6,0.0490543735224586
2,297.4,308.6,1604,32.8,85,0,11.200000000000044,52611.2,0.0529925187032419
1,297.4,308.6,1446,48.1,88,0,11.200000000000044,69552.6,0.0608575380359612
1,297.3,308.5,1503,43.3,90,0,11.199999999999989,65079.9,0.059880239520958
2,297.3,308.5,1625,32.8,92,0,11.199999999999989,53299.99999999999,0.0566153846153846
1,297.2,308.5,1574,35.8,95,0,11.300000000000011,56349.2,0.0603557814485387
2,297.2,308.4,1378,41.9,97,0,11.199999999999989,57738.2,0.0703918722786647
1,297.1,308.4,1693,29.5,100,0,11.299999999999956,49943.5,0.0590667454223272
1,297.2,308.4,1462,51.2,102,0,11.199999999999989,74854.40000000001,0.0697674418604651
0,297.3,308.5,1435,55.0,104,0,11.199999999999989,78925.0,0.0724738675958188
2,297.2,308.5,1425,45.8,109,0,11.300000000000011,65264.99999999999,0.0764912280701754
0,297.3,308.6,1376,53.5,112,0,11.300000000000011,73616.0,0.0813953488372093
2,297.4,308.7,1481,48.0,117,0,11.300000000000011,71088.0,0.0790006752194463
0,297.4,308.7,1349,48.9,120,0,11.300000000000011,65966.09999999999,0.0889547813194959
1,297.3,308.7,1551,40.0,125,0,11.399999999999975,62040.0,0.0805931656995486
0,297.4,308.7,1623,33.8,127,0,11.300000000000011,54857.4,0.0782501540357362
1,297.4,308.8,1462,49.7,132,0,11.400000000000034,72661.40000000001,0.0902872777017783
2,297.3,308.8,1447,57.4,134,0,11.5,83057.8,0.0926053904630269
2,297.3,308.9,1799,24.5,137,0,11.599999999999966,44075.5,0.0761534185658699
2,297.3,308.8,1548,41.3,140,0,11.5,63932.4,0.0904392764857881
2,297.2,308.8,1485,47.9,143,0,11.600000000000025,71131.5,0.0962962962962963
1,297.2,308.7,1463,49.9,146,0,11.5,73003.7,0.099794941900205
1,297.3,308.7,1587,35.8,148,0,11.399999999999975,56814.6,0.0932577189666036
2,297.3,308.8,1469,44.1,150,0,11.5,64782.9,0.1021102791014295
0,297.3,308.7,1430,42.8,153,0,11.399999999999975,61203.99999999999,0.106993006993007
0,297.4,308.7,1726,26.8,158,0,11.300000000000011,46256.8,0.0915411355735805
1,297.4,308.8,1651,34.1,163,0,11.400000000000034,56299.100000000006,0.0987280436099333
1,297.4,308.8,1529,41.3,165,0,11.400000000000034,63147.7,0.1079136690647482
1,297.4,308.8,1473,46.2,167,0,11.400000000000034,68052.6,0.1133740665308893
0,297.4,308.8,1324,53.5,169,0,11.400000000000034,70834.0,0.127643504531722
1,297.4,308.9,1708,28.8,174,0,11.5,49190.4,0.1018735362997658
2,297.5,309.1,1540,38.5,176,0,11.600000000000025,59290.0,0.1142857142857142
1,297.5,309.0,1320,54.7,179,0,11.5,72204.0,0.1356060606060606
2,297.4,308.9,1376,39.0,181,0,11.5,53664.0,0.1315406976744186
2,297.3,308.7,1542,37.0,184,0,11.399999999999975,57054.0,0.119325551232166
1,297.3,308.7,1506,39.3,187,0,11.399999999999975,59185.8,0.1241699867197875
1,297.3,308.7,1492,43.6,189,0,11.399999999999975,65051.2,0.1266756032171581
0,297.3,308.8,1564,38.0,191,0,11.5,59432.0,0.1221227621483376
0,297.4,308.9,1645,30.8,196,0,11.5,50666.0,0.1191489361702127
2,297.4,308.9,1348,59.1,201,0,11.5,79666.8,0.1491097922848664
2,297.4,308.8,1325,62.4,204,1,11.400000000000034,82680.0,0.1539622641509433
1,297.5,308.9,1443,43.5,0,0,11.399999999999975,62770.5,0.0
2,297.5,308.9,1436,44.8,2,0,11.399999999999975,64332.8,0.0013927576601671
1,297.5,308.9,1596,30.7,5,0,11.399999999999975,48997.2,0.0031328320802005
1,297.6,309.0,1491,43.2,7,0,11.399999999999975,64411.2,0.0046948356807511
2,297.7,308.9,1573,35.1,9,0,11.199999999999989,55212.3,0.0057215511760966
1,297.7,308.9,1575,39.9,12,0,11.199999999999989,62842.5,0.0076190476190476
1,297.7,308.9,1458,41.1,14,0,11.199999999999989,59923.8,0.0096021947873799
2,297.7,309.0,1433,41.8,16,0,11.300000000000011,59899.4,0.0111653872993719
1,297.7,308.9,1662,28.1,19,0,11.199999999999989,46702.2,0.0114320096269554
2,297.7,308.9,1327,63.7,21,0,11.199999999999989,84529.90000000001,0.015825169555388
1,297.7,308.9,1742,26.3,24,0,11.199999999999989,45814.6,0.0137772675086107
1,297.8,308.9,1506,33.5,26,0,11.099999999999966,50451.0,0.0172642762284196
1,297.9,309.1,1457,44.4,28,0,11.200000000000044,64690.8,0.0192175703500343
2,297.9,309.1,1488,37.3,30,0,11.200000000000044,55502.4,0.0201612903225806
1,297.9,309.1,1619,34.7,33,0,11.200000000000044,56179.3,0.0203829524397776
2,298.0,309.2,1558,41.7,35,0,11.199999999999989,64968.600000000006,0.0224646983311938
1,298.0,309.2,1731,28.7,38,0,11.199999999999989,49679.7,0.0219526285384171
2,298.0,309.1,1574,34.8,40,0,11.100000000000025,54775.2,0.025412960609911
1,297.9,309.0,1290,49.8,43,0,11.100000000000025,64241.99999999999,0.0333333333333333
0,297.9,308.9,1416,39.6,45,0,11.0,56073.6,0.0317796610169491
1,297.9,308.9,1566,41.9,50,0,11.0,65615.4,0.0319284802043422
1,297.9,309.0,1456,46.5,52,0,11.100000000000025,67704.0,0.0357142857142857
1,297.9,309.0,1528,37.5,54,0,11.100000000000025,57300.0,0.0353403141361256
2,297.9,309.1,1338,49.6,56,0,11.200000000000044,66364.8,0.0418535127055306
2,297.9,309.1,1558,39.2,59,0,11.200000000000044,61073.600000000006,0.0378690629011553
2,297.9,309.1,1614,38.1,62,0,11.200000000000044,61493.4,0.0384138785625774
0,298.0,309.1,1557,36.4,65,0,11.100000000000025,56674.8,0.0417469492614001
1,298.1,309.3,1443,45.3,70,0,11.199999999999989,65367.9,0.0485100485100485
0,298.1,309.3,1332,51.0,72,0,11.199999999999989,67932.0,0.054054054054054
2,298.1,309.3,1752,25.2,77,0,11.199999999999989,44150.4,0.0439497716894977
2,298.1,309.2,1460,45.8,80,0,11.099999999999966,66868.0,0.0547945205479452
1,298.1,309.2,1802,26.9,83,0,11.099999999999966,48473.8,0.0460599334073251
1,298.0,309.2,1527,39.5,85,0,11.199999999999989,60316.5,0.0556647020301244
1,298.0,309.2,1458,39.8,87,0,11.199999999999989,58028.4,0.0596707818930041
0,298.0,309.2,1520,37.9,89,0,11.199999999999989,57608.0,0.0585526315789473
1,298.0,309.2,1378,49.7,94,0,11.199999999999989,68486.6,0.0682148040638606
2,297.9,309.2,1529,38.1,96,0,11.300000000000011,58254.9,0.0627861347285807
1,298.0,309.2,1527,32.4,99,0,11.199999999999989,49474.8,0.0648330058939096
2,298.0,309.2,1438,42.9,101,0,11.199999999999989,61690.2,0.0702364394993046
1,297.9,309.0,1583,36.7,104,0,11.100000000000025,58096.100000000006,0.065698041692988
1,297.8,308.9,1530,37.6,106,0,11.099999999999966,57528.0,0.0692810457516339
2,297.7,308.9,1530,39.1,108,0,11.199999999999989,59823.0,0.0705882352941176
2,297.7,308.8,2089,19.1,111,0,11.100000000000025,39899.9,0.0531354715174724
1,297.7,308.8,1616,34.2,114,0,11.100000000000025,55267.2,0.0705445544554455
2,297.7,308.9,1681,28.3,116,0,11.199999999999989,47572.3,0.0690065437239738
1,297.6,308.8,1475,43.0,119,0,11.199999999999989,63425.0,0.0806779661016949
1,297.5,308.7,1371,46.5,121,0,11.199999999999989,63751.5,0.0882567469000729
2,297.5,308.7,1546,38.0,123,0,11.199999999999989,58748.0,0.0795601552393273
0,297.4,308.6,1461,40.1,126,0,11.200000000000044,58586.1,0.0862422997946611
1,297.4,308.7,1638,31.9,131,0,11.300000000000011,52252.2,0.0799755799755799
2,297.3,308.7,1577,35.6,133,0,11.399999999999975,56141.2,0.0843373493975903
1,297.4,308.6,1532,38.7,136,0,11.200000000000044,59288.4,0.0887728459530026
2,297.3,308.5,1710,27.7,138,0,11.199999999999989,47367.0,0.0807017543859649
2,297.3,308.6,1584,29.4,141,0,11.300000000000011,46569.6,0.0890151515151515
1,297.3,308.6,1446,50.1,144,0,11.300000000000011,72444.6,0.0995850622406639
0,297.4,308.7,1522,46.3,146,0,11.300000000000011,70468.59999999999,0.0959264126149802
2,297.4,308.7,1382,49.9,151,0,11.300000000000011,68961.8,0.1092619392185238
1,297.4,308.7,1584,38.2,154,0,11.300000000000011,60508.8,0.0972222222222222
1,297.3,308.6,1385,55.2,156,0,11.300000000000011,76452.0,0.1126353790613718
1,297.3,308.7,1592,34.4,158,0,11.399999999999975,54764.8,0.0992462311557789
2,297.2,308.6,1404,43.7,160,0,11.400000000000034,61354.8,0.1139601139601139
1,297.2,308.5,1518,44.3,163,0,11.300000000000011,67247.4,0.1073781291172595
1,297.1,308.4,1529,40.4,165,0,11.299999999999956,61771.6,0.1079136690647482
1,297.1,308.4,1550,37.0,167,0,11.299999999999956,57350.0,0.1077419354838709
1,297.1,308.3,1773,23.8,169,0,11.199999999999989,42197.4,0.0953186689227298
1,297.2,308.5,1446,43.7,171,0,11.300000000000011,63190.2,0.1182572614107883
2,297.2,308.5,1487,46.9,173,0,11.300000000000011,69740.3,0.1163416274377942
2,297.3,308.5,1524,49.3,176,0,11.199999999999989,75133.2,0.1154855643044619
1,297.1,308.3,1403,54.1,179,0,11.199999999999989,75902.3,0.127583749109052
1,297.1,308.2,2267,15.7,181,0,11.099999999999966,35591.9,0.0798411998235553
2,297.1,308.2,1529,37.9,183,0,11.099999999999966,57949.1,0.1196860693263571
1,297.1,308.2,1402,51.2,186,0,11.099999999999966,71782.40000000001,0.1326676176890157
1,297.2,308.3,1693,28.0,188,0,11.100000000000025,47404.0,0.1110454813939751
1,297.1,308.3,1496,45.8,190,0,11.199999999999989,68516.8,0.1270053475935829
1,297.1,308.1,1633,33.3,192,0,11.0,54378.9,0.1175750153092467
1,297.1,308.2,1399,42.6,194,0,11.099999999999966,59597.4,0.1386704789135096
2,297.0,308.1,1363,45.3,196,0,11.100000000000025,61743.9,0.1438004402054292
0,297.1,308.2,1527,42.2,199,0,11.099999999999966,64439.4,0.1303208906352324
2,297.2,308.2,1405,42.5,204,0,11.0,59712.5,0.1451957295373665
2,297.3,308.3,1459,59.6,207,1,11.0,86956.40000000001,0.1418779986291981
2,297.4,308.4,1789,25.0,210,0,11.0,44725.0,0.1173840134153158
1,297.4,308.4,1531,41.5,213,0,11.0,63536.5,0.1391247550620509
2,297.4,308.4,1620,35.8,215,0,11.0,57995.99999999999,0.132716049382716
1,297.4,308.4,1571,39.4,0,0,11.0,61897.4,0.0
1,297.4,308.4,1434,39.9,2,0,11.0,57216.6,0.00139470013947
1,297.4,308.4,1474,43.6,4,0,11.0,64266.4,0.0027137042062415
2,297.3,308.3,1544,41.7,6,0,11.0,64384.8,0.0038860103626943
1,297.3,308.2,1601,35.7,9,0,10.899999999999975,57155.7,0.0056214865708931
1,297.4,308.3,1801,26.9,11,0,10.900000000000034,48446.9,0.0061077179344808
1,297.4,308.3,1465,42.0,13,0,10.900000000000034,61530.0,0.0088737201365187
2,297.4,308.4,1340,52.6,15,0,11.0,70484.0,0.0111940298507462
2,297.4,308.4,1517,41.0,18,0,11.0,62197.0,0.011865524060646
2,297.3,308.4,1434,44.8,21,0,11.099999999999966,64243.2,0.0146443514644351
0,297.3,308.3,1935,19.3,24,0,11.0,37345.5,0.0124031007751937
2,297.3,308.3,1595,32.2,29,0,11.0,51359.00000000001,0.0181818181818181
1,297.3,308.3,2188,17.0,32,0,11.0,37196.0,0.0146252285191956
2,297.3,308.4,1449,44.4,34,0,11.099999999999966,64335.6,0.0234644582470669
1,297.3,308.3,1471,38.2,37,0,11.0,56192.2,0.0251529571719918
1,297.4,308.2,1639,33.8,39,0,10.800000000000011,55398.2,0.0237949969493593
2,297.3,308.2,1846,24.5,41,0,10.899999999999975,45227.0,0.0222101841820151
2,297.3,308.2,1452,38.2,44,0,10.899999999999975,55466.4,0.0303030303030303
2,297.4,308.3,1483,41.9,47,0,10.900000000000034,62137.7,0.0316925151719487
1,297.4,308.3,1284,60.3,50,0,10.900000000000034,77425.2,0.0389408099688473
1,297.4,308.2,1419,50.0,52,0,10.800000000000011,70950.0,0.036645525017618
1,297.3,308.1,1763,28.4,54,0,10.800000000000011,50069.2,0.0306296086216676
2,297.2,308.0,1478,42.5,56,0,10.800000000000011,62815.0,0.0378890392422192
1,297.3,308.0,1518,36.0,59,0,10.699999999999989,54648.0,0.038866930171278
1,297.3,308.0,1447,49.0,61,0,10.699999999999989,70903.0,0.0421561852107809
2,297.4,308.0,1355,55.1,63,0,10.600000000000025,74660.5,0.0464944649446494
1,297.4,308.1,1348,57.4,66,0,10.700000000000044,77375.2,0.0489614243323442
1,297.4,308.1,1348,53.7,68,0,10.700000000000044,72387.6,0.0504451038575667
2,297.4,308.1,1734,27.7,70,0,10.700000000000044,48031.8,0.0403690888119953
1,297.3,308.0,1420,46.5,73,0,10.699999999999989,66030.0,0.0514084507042253
1,297.3,307.9,1797,24.7,75,0,10.599999999999966,44385.9,0.0417362270450751
2,297.3,308.0,1403,45.0,77,0,10.699999999999989,63135.0,0.0548823948681397
1,297.3,307.9,1628,30.2,80,0,10.599999999999966,49165.6,0.0491400491400491
2,297.2,307.9,1687,30.4,82,0,10.699999999999989,51284.8,0.0486069946650859
2,297.2,307.9,1456,44.9,85,0,10.699999999999989,65374.4,0.0583791208791208
1,297.1,307.9,1496,44.7,88,0,10.799999999999956,66871.2,0.0588235294117647
1,297.1,307.8,1636,30.3,90,0,10.699999999999989,49570.8,0.0550122249388753
1,297.1,307.8,1536,40.4,92,0,10.699999999999989,62054.4,0.0598958333333333
1,297.1,307.8,1454,50.6,94,0,10.699999999999989,73572.40000000001,0.0646492434662998
1,297.0,307.8,1396,50.0,96,0,10.800000000000011,69800.0,0.0687679083094555
1,297.0,307.6,1575,37.4,98,0,10.600000000000025,58905.0,0.0622222222222222
1,296.9,307.6,1514,35.7,100,0,10.700000000000044,54049.8,0.0660501981505944
2,296.8,307.4,1455,49.9,102,0,10.599999999999966,72604.5,0.0701030927835051
1,296.8,307.4,1549,48.3,105,0,10.599999999999966,74816.7,0.0677856681730148
1,296.8,307.5,1474,42.4,107,0,10.699999999999989,62497.6,0.0725915875169606
